Galaxy wrapper id	Galaxy tool ids	Description	bio.tool id	bio.tool ids	biii	bio.tool name	bio.tool description	EDAM operation	EDAM topic	Status	Source	ToolShed categories	ToolShed id	Galaxy wrapper owner	Galaxy wrapper source	Galaxy wrapper parsed folder	Galaxy wrapper version	Conda id	Conda version	EDAM operation (no superclasses)	EDAM topic (no superclasses)	Available on UseGalaxy.org (Main)	Available on UseGalaxy.org.au	Available on UseGalaxy.eu	Available on UseGalaxy.fr	Tools available on UseGalaxy.org (Main)	Tools available on UseGalaxy.org.au	Tools available on UseGalaxy.eu	Tools available on UseGalaxy.fr	Tools available on ANASTASIA	Tools available on APOSTL	Tools available on ARGs-OAP	Tools available on BF2I-MAP	Tools available on BioBix	Tools available on CIRM-CFBP	Tools available on Center for Phage Technology (CPT)	Tools available on ChemFlow	Tools available on Coloc-stats	Tools available on CorGAT	Tools available on CropGalaxy	Tools available on Dintor	Tools available on FreeBioinfo	Tools available on GASLINI	Tools available on Galaxy@AuBi	Tools available on Galaxy@Pasteur	Tools available on GalaxyTrakr	Tools available on Genomic Hyperbrowser	Tools available on GigaGalaxy	Tools available on HyPhy HIV NGS Tools	Tools available on IPK Galaxy Blast Suite	Tools available on ImmPort Galaxy	Tools available on InteractoMIX	Tools available on MISSISSIPPI	Tools available on Mandoiu Lab	Tools available on MiModD NacreousMap	Tools available on Oqtans	Tools available on Palfinder	Tools available on PepSimili	Tools available on PhagePromotor	Tools available on Protologger	Tools available on UseGalaxy.be	Tools available on UseGalaxy.cz	Tools available on UseGalaxy.no	No. of tool users (2022-2023) (usegalaxy.eu)	Total tool usage (usegalaxy.eu)	Reviewed	Deprecated	To keep
sickle	sickle	A windowed adaptive trimming tool for FASTQ files using quality	sickle	sickle		sickle	A  tool that uses sliding windows along with quality and length thresholds to determine when quality is sufficiently low to trim the 3'-end of reads and also determines when the quality is sufficiently high enough to trim the 5'-end of reads.	Sequence trimming	Data quality management	To update	https://github.com/najoshi/sickle	Fastq Manipulation, Sequence Analysis	sickle	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/sickle	https://github.com/galaxyproject/tools-iuc/tree/main/tools/sickle	1.33.2	sickle-trim	1.33	Sequence trimming	Data quality management	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	269	14982	False		
smudgeplot	smudgeplot	Inference of ploidy and heterozygosity structure using whole genome sequencing	smudgeplots	smudgeplots		Smudgeplots	Reference-free profiling of polyploid genomes | Inference of ploidy and heterozygosity structure using whole genome sequencing data | Smudgeplots are computed from raw or even better from trimmed reads and show the haplotype structure using heterozygous kmer pairs. For example: | This tool extracts heterozygous kmer pairs from kmer dump files and performs gymnastics with them. We are able to disentangle genome structure by comparing the sum of kmer pair coverages (CovA + CovB) to their relative coverage (CovA / (CovA + CovB)). Such an approach also allows us to analyze obscure genomes with duplications, various ploidy levels, etc | GenomeScope 2.0 and Smudgeplots: Reference-free profiling of polyploid genomes Timothy Rhyker Ranallo-Benavidez, Kamil S. Jaron, Michael C. Schatz bioRxiv 747568; doi: https://doi.org/10.1101/747568	Sequence trimming, Genotyping, k-mer counting	Sequence assembly, Genetic variation, Mathematics	Up-to-date	https://github.com/KamilSJaron/smudgeplot	Assembly	smudgeplot	galaxy-australia	https://github.com/galaxyproject/tools-iuc	https://github.com/galaxyproject/tools-iuc/tree/main/tools/smudgeplot	0.2.5	smudgeplot	0.2.5	Sequence trimming, Genotyping, k-mer counting	Sequence assembly, Genetic variation, Mathematics	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	22	203	False		
spades	spades_biosyntheticspades, spades_coronaspades, spades_metaplasmidspades, metaspades, spades_metaviralspades, spades_plasmidspades, rnaspades, spades_rnaviralspades, spades	SPAdes is an assembly toolkit containing various assembly pipelines. It implements the following 4 stages: assembly graph construction, k-bimer adjustment, construction of paired assembly graph and contig construction.	spades	rnaspades, spades, biosyntheticspades, metaspades, rnaviralspades, plasmidspades, coronaspades, metaviralspades, metaplasmidspades		SPAdes	St. Petersburg genome assembler – is intended for both standard isolates and single-cell MDA bacteria assemblies. SPAdes 3.9 works with Illumina or IonTorrent reads and is capable of providing hybrid assemblies using PacBio, Oxford Nanopore and Sanger reads. Additional contigs can be provided and can be used as long reads.	Genome assembly	Sequence assembly	To update	https://github.com/ablab/spades	Assembly, RNA, Metagenomics	spades	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/spades	https://github.com/galaxyproject/tools-iuc/tree/main/tools/spades	3.15.5	spades	4.0.0	Genome assembly	Sequence assembly	9	9	9	9	9	9	9	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	8	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	9	3	3547	72953	False		
spades_header_fixer	spades_header_fixer	Fixes Spades Fasta ids								To update	https://github.com/phac-nml/galaxy_tools	Fasta Manipulation	spades_fasta_header_fixer	nml	https://github.com/phac-nml/galaxy_tools	https://github.com/phac-nml/galaxy_tools/tree/master/tools/spades_header_fixer	1.1.2+galaxy1	sed				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False		
split_paired_reads	split_paired_reads	Split paired end reads								To update		Fastq Manipulation	split_paired_reads	devteam	https://github.com/galaxyproject/tools-devteam/tree/master/tools/split_paired_reads	https://github.com/galaxyproject/tools-devteam/tree/main/tools/split_paired_reads	1.0.0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False		
sra-tools	fasterq_dump, fastq_dump, sam_dump	NCBI Sequence Read Archive toolkit utilities	sra-tools	sra-tools		SRA Software Toolkit	The SRA Toolkit and SDK from NCBI is a collection of tools and libraries for using data in the INSDC Sequence Read Archives.	Data handling	DNA, Genomics, Sequencing	Up-to-date	https://github.com/ncbi/sra-tools	Data Source, Fastq Manipulation	sra_tools	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/sra-tools	https://github.com/galaxyproject/tools-iuc/tree/main/tools/sra-tools	3.1.1	sra-tools	3.1.1	Data handling	DNA, Genomics, Sequencing	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	3	3	6247	350032	False		
tabular_to_fastq	tabular_to_fastq	Tabular to FASTQ converter								Up-to-date	https://github.com/galaxyproject/sequence_utils	Fastq Manipulation	tabular_to_fastq	devteam	https://github.com/galaxyproject/tools-iuc/tree/master/tool_collections/galaxy_sequence_utils/tabular_to_fastq	https://github.com/galaxyproject/tools-iuc/tree/main/tool_collections/galaxy_sequence_utils/tabular_to_fastq	1.1.5	galaxy_sequence_utils	1.1.5			1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	200	7388	False		
tarfast5	tarfast5	produces a tar.gz archive of fast5 sequence files								To update	http://artbio.fr	Nanopore	tarfast5	artbio	https://github.com/ARTbio/tools-artbio/tree/master/tools/tarfast5	https://github.com/ARTbio/tools-artbio/tree/main/tools/tarfast5	0.6.1	pigz				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False		
taxonomy_krona_chart	taxonomy_krona_chart	Krona pie chart from taxonomic profile	krona	krona		Krona	Krona creates interactive HTML5 charts of hierarchical data (such as taxonomic abundance in a metagenome).	Visualisation	Metagenomics	To update	http://sourceforge.net/projects/krona/	Assembly	taxonomy_krona_chart	crs4	https://github.com/galaxyproject/tools-iuc/tree/master/tools/taxonomy_krona_chart	https://github.com/galaxyproject/tools-iuc/tree/main/tools/taxonomy_krona_chart	2.7.1+galaxy0	krona	2.8.1	Visualisation	Metagenomics	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1801	27426	False		
tgsgapcloser	tgsgapcloser	TGS-GapCloser uses error-prone long reads or preassembled contigs to fill N-gap in the genome assembly.	TGS-GapCloser	TGS-GapCloser		TGS-GapCloser	TGS-GapCloser is a fast and accurately passing through the Bermuda in large genome using error-prone third-generation long reads.	Genome assembly, Read mapping, Scaffolding, Localised reassembly	Sequencing, Sequence assembly, Phylogeny, Transcription factors and regulatory sites, Mapping	To update	https://github.com/BGI-Qingdao/TGS-GapCloser	Assembly	tgsgapcloser	bgruening	https://github.com/bgruening/galaxytools/tree/master/tools/tgsgapcloser	https://github.com/bgruening/galaxytools/tree/master/tools/tgsgapcloser	1.0.3	tgsgapcloser	1.2.1	Genome assembly, Read mapping, Scaffolding, Localised reassembly	Sequencing, Sequence assembly, Phylogeny, Transcription factors and regulatory sites, Mapping	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	36	460	False		
trim_galore	trim_galore	Trim Galore adaptive quality and adapter trimmer	trim_galore	trim_galore		Trim Galore	A wrapper tool around Cutadapt and FastQC to consistently apply quality and adapter trimming to FastQ files, with some extra functionality for MspI-digested RRBS-type (Reduced Representation Bisufite-Seq) libraries.	Sequence trimming, Primer removal, Read pre-processing	Sequence analysis	To update	http://www.bioinformatics.babraham.ac.uk/projects/trim_galore/	Sequence Analysis, Fastq Manipulation	trim_galore	bgruening	https://github.com/bgruening/galaxytools/tree/master/tools/trim_galore	https://github.com/bgruening/galaxytools/tree/master/tools/trim_galore	0.6.7	trim-galore	0.6.10	Sequence trimming, Primer removal, Read pre-processing	Sequence analysis	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2334	238699	False		
trimmomatic	trimmomatic	A flexible read trimming tool for Illumina NGS data								Up-to-date	http://www.usadellab.org/cms/?page=trimmomatic	Fastq Manipulation	trimmomatic	pjbriggs	https://github.com/galaxyproject/tools-iuc/tree/main/packages/trimmomatic	https://github.com/galaxyproject/tools-iuc/tree/main/tools/trimmomatic	0.39	trimmomatic	0.39			1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	5862	305866	False		
trycycler	trycycler_cluster, trycycler_consensus, trycycler_partition, trycycler_reconcile_msa, trycycler_subsample	Trycycler toolkit wrappers								Up-to-date	https://github.com/rrwick/Trycycler	Assembly	trycycler	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/trycycler	https://github.com/galaxyproject/tools-iuc/tree/main/tools/trycycler	0.5.5	trycycler	0.5.5			0	5	5	5	0	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	147	8942	False		
unicycler	unicycler	Unicycler is a hybrid assembly pipeline for bacterial genomes.	unicycler	unicycler		Unicycler	A tool for assembling bacterial genomes from a combination of short (2nd generation) and long (3rd generation) sequencing reads.	Genome assembly, Aggregation	Microbiology, Genomics, Sequencing, Sequence assembly	Up-to-date	https://github.com/rrwick/Unicycler	Assembly	unicycler	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/unicycler	https://github.com/galaxyproject/tools-iuc/tree/main/tools/unicycler	0.5.0	unicycler	0.5.0	Genome assembly, Aggregation	Microbiology, Genomics, Sequencing, Sequence assembly	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1558	65732	False		
validate_fasta_database	validate_fasta_database	runs Compomics database identification tool on any FASTA database, and separates valid and invalid entries based on a series of checks.								To update		Fasta Manipulation, Proteomics	validate_fasta_database	galaxyp		https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/validate_fasta_database	0.1.5	validate-fasta-database	1.0			0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	25	86	False		
velvet	velvetg, velveth	de novo genomic assembler specially designed for short read sequencing technologies	velvet	velvet		Velvet	A de novo genomic assembler specially designed for short read sequencing technologies, such as Solexa or 454 or SOLiD.	Formatting, De-novo assembly	Sequence assembly	To update	https://www.ebi.ac.uk/~zerbino/velvet/	Assembly	velvet	devteam	https://github.com/galaxyproject/tools-iuc/tree/master/tools/velvet	https://github.com/galaxyproject/tools-iuc/tree/main/tools/velvet		velvet	1.2.10	Formatting, De-novo assembly	Sequence assembly	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2083	25420	False		
velvet_optimiser	velvetoptimiser	Automatically optimize Velvet assemblies	velvetoptimiser	velvetoptimiser		VelvetOptimiser	This tool is designed to run as a wrapper script for the Velvet assembler (Daniel Zerbino, EBI UK) and to assist with optimising the assembly.	Optimisation and refinement, Sequence assembly	Genomics, Sequence assembly	To update		Assembly	velvetoptimiser	simon-gladman	https://github.com/galaxyproject/tools-iuc/tree/master/tools/velvetoptimiser	https://github.com/galaxyproject/tools-iuc/tree/main/tools/velvet_optimiser	2.2.6+galaxy2	velvet	1.2.10	Optimisation and refinement, Sequence assembly	Genomics, Sequence assembly	1	1	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	255	4741	False		
verkko	verkko	Telomere-to-telomere assembly pipeline								To update	https://github.com/marbl/verkko	Assembly	verkko	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/verkko	https://github.com/galaxyproject/tools-iuc/tree/main/tools/verkko	1.3.1	verkko	2.1			0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	22	False		
wtdbg	wtdbg	WTDBG is a fuzzy Bruijn graph (FBG) approach to long noisy reads assembly.	wtdbg2	wtdbg2		wtdbg2	Wtdbg2 is a de novo sequence assembler for long noisy reads produced by PacBio or Oxford Nanopore Technologies (ONT). It assembles raw reads without error correction and then builds the consensus from intermediate assembly output. Wtdbg2 is able to assemble the human and even the 32Gb Axolotl genome at a speed tens of times faster than CANU and FALCON while producing contigs of comparable base accuracy.	Genome assembly, De-novo assembly	Sequence assembly, Sequencing	Up-to-date	https://github.com/ruanjue/wtdbg2	Assembly	wtdbg	bgruening	https://github.com/bgruening/galaxytools/tree/master/tools/wtdbg	https://github.com/bgruening/galaxytools/tree/master/tools/wtdbg	2.5	wtdbg	2.5	Genome assembly, De-novo assembly	Sequence assembly, Sequencing	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	116	1660	False		
xpore	xpore_dataprep, xpore_diffmod	Identification and quantification of differential RNA modifications from direct RNA sequencing								To update	https://github.com/GoekeLab/xpore	Nanopore	xpore	artbio	https://github.com/ARTbio/tools-artbio/tree/master/tools/xpore	https://github.com/ARTbio/tools-artbio/tree/main/tools/xpore	2.1+galaxy0	xpore	2.1			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False		
yac_clipper	yac	Clips 3' adapters for small RNA sequencing reads.								To update	http://artbio.fr	RNA, Fastq Manipulation	yac_clipper	artbio	https://github.com/ARTbio/tools-artbio/tree/master/tools/yac_clipper	https://github.com/ARTbio/tools-artbio/tree/main/tools/yac_clipper	2.5.1	python				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	False		
yahs	yahs	Yet Another Hi-C scaffolding tool								Up-to-date	https://github.com/c-zhou/yahs	Assembly	yahs	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/yahs	https://github.com/galaxyproject/tools-iuc/tree/main/tools/yahs	1.2a.2	yahs	1.2a.2			1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	64	344	False		
