Galaxy wrapper id	Galaxy tool ids	Description	bio.tool id	bio.tool ids	biii	bio.tool name	bio.tool description	EDAM operation	EDAM topic	Status	Source	ToolShed categories	ToolShed id	Galaxy wrapper owner	Galaxy wrapper source	Galaxy wrapper parsed folder	Galaxy wrapper version	Conda id	Conda version	EDAM operation (no superclasses)	EDAM topic (no superclasses)	Available on UseGalaxy.org (Main)	Available on UseGalaxy.org.au	Available on UseGalaxy.eu	Available on UseGalaxy.fr	Tools available on UseGalaxy.org (Main)	Tools available on UseGalaxy.org.au	Tools available on UseGalaxy.eu	Tools available on UseGalaxy.fr	Tools available on ANASTASIA	Tools available on APOSTL	Tools available on ARGs-OAP	Tools available on BF2I-MAP	Tools available on BioBix	Tools available on CIRM-CFBP	Tools available on Center for Phage Technology (CPT)	Tools available on ChemFlow	Tools available on Coloc-stats	Tools available on CorGAT	Tools available on CropGalaxy	Tools available on Dintor	Tools available on FreeBioinfo	Tools available on GASLINI	Tools available on Galaxy@AuBi	Tools available on Galaxy@Pasteur	Tools available on GalaxyTrakr	Tools available on Genomic Hyperbrowser	Tools available on GigaGalaxy	Tools available on HyPhy HIV NGS Tools	Tools available on IPK Galaxy Blast Suite	Tools available on ImmPort Galaxy	Tools available on InteractoMIX	Tools available on MISSISSIPPI	Tools available on Mandoiu Lab	Tools available on MiModD NacreousMap	Tools available on Oqtans	Tools available on Palfinder	Tools available on PepSimili	Tools available on PhagePromotor	Tools available on Protologger	Tools available on UseGalaxy.be	Tools available on UseGalaxy.cz	Tools available on UseGalaxy.no	No. of tool users (2022-2023) (usegalaxy.eu)	Total tool usage (usegalaxy.eu)	Reviewed	Deprecated	To keep
cdhit	cd_hit	Cluster or compare biological sequence datasets	cd-hit	cd-hit		cd-hit	Cluster a nucleotide dataset into representative sequences.	Sequence clustering	Sequencing	Up-to-date	http://weizhongli-lab.org/cd-hit/	Sequence Analysis, Fasta Manipulation	cd_hit	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/cdhit	https://github.com/galaxyproject/tools-iuc/tree/main/tools/cdhit	4.8.1	cd-hit	4.8.1	Sequence clustering	Sequencing	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	280	4474	True	False	True
cemitool	cemitool	Gene co-expression network analysis tool	cemitool	cemitool		CEMiTool	It unifies the discovery and the analysis of coexpression gene modules in a fully automatic manner, while providing a user-friendly html report with high quality graphs. Our tool evaluates if modules contain genes that are over-represented by specific pathways or that are altered in a specific sample group. Additionally, CEMiTool is able to integrate transcriptomic data with interactome information, identifying the potential hubs on each network.	Enrichment analysis, Pathway or network analysis	Gene expression, Transcriptomics, Microarray experiment	To update	https://www.bioconductor.org/packages/release/bioc/html/CEMiTool.html	Transcriptomics, RNA, Statistics	cemitool	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/cemitool	https://github.com/galaxyproject/tools-iuc/tree/main/tools/cemitool	1.18.1	bioconductor-cemitool	1.26.0	Enrichment analysis, Pathway or network analysis	Transcriptomics, Microarray experiment	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	98	True	False	True
checkm	checkm_analyze, checkm_lineage_set, checkm_lineage_wf, checkm_plot, checkm_qa, checkm_taxon_set, checkm_taxonomy_wf, checkm_tetra, checkm_tree, checkm_tree_qa	Assess the quality of microbial genomes recovered from isolates, single cells, and metagenomes	checkm	checkm		CheckM	CheckM provides a set of tools for assessing the quality of genomes recovered from isolates, single cells, or metagenomes.	Sequence assembly validation, Validation, Sequence composition calculation, Sequencing quality control, Statistical calculation	Genomics, Phylogenomics, Phylogenetics, Taxonomy, Metagenomics, Data quality management	To update	https://github.com/Ecogenomics/CheckM	Metagenomics	checkm	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/checkm	https://github.com/galaxyproject/tools-iuc/tree/main/tools/checkm	1.2.0	checkm-genome	1.2.2	Sequence assembly validation, Sequence composition calculation, Statistical calculation	Phylogenomics, Phylogenetics, Taxonomy, Metagenomics, Data quality management	0	0	10	10	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	390	5165	True	False	True
clair3	clair3	Symphonizing pileup and full-alignment for high-performance long-read variant calling	clair3	clair3		Clair3	Clair3 is a germline small variant caller for long-reads. Clair3 makes the best of two major method categories: pileup calling handles most variant candidates with speed, and full-alignment tackles complicated candidates to maximize precision and recall. Clair3 runs fast and has superior performance, especially at lower coverage. Clair3 is simple and modular for easy deployment and integration.	Variant calling	Molecular genetics	To update	https://github.com/HKU-BAL/Clair3	Sequence Analysis, Variant Analysis	clair3	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/clair3	https://github.com/galaxyproject/tools-iuc/tree/main/tools/clair3	0.1.12	clair3	1.0.8	Variant calling	Molecular genetics	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	68	1856	True	False	True
clinod	clinod	NoD: a Nucleolar localization sequence detector for eukaryotic and viral proteins	clinod	clinod		clinod	The command line NoD predictor (clinod) can be run from the command line to predict Nucleolar localization sequences (NoLSs) that are short targeting sequences responsible for the localization of proteins to the nucleolus.The predictor accepts a list of FASTA formatted sequences as an input and outputs the NOLS predictions as a result.Please note that currently, JPred secondary structure predictions are not supported by clinod. However, we are working on it.	Nucleic acid sequence analysis	Sequence analysis	To update	http://www.compbio.dundee.ac.uk/www-nod/	Sequence Analysis	clinod	peterjc	https://github.com/peterjc/pico_galaxy/tree/master/tools/clinod	https://github.com/peterjc/pico_galaxy/tree/master/tools/clinod	0.1.0	clinod	1.3	Nucleic acid sequence analysis	Sequence analysis	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	True
clustalw	clustalw	ClustalW multiple sequence alignment program for DNA or proteins	clustal2	clustal2		Clustal 2 (Clustal W, Clustal X)	Multiple sequence alignment program with a command-line interface (Clustal W) and a graphical user interface (Clustal X). The display colours allow conserved features to be highlighted for easy viewing in the alignment. It is available for several platforms, including Windows, Macintosh PowerMac, Linux and Solaris.Names occassionally spelled also as Clustal W2, ClustalW2, ClustalW, ClustalX, Clustal2.	Multiple sequence alignment	Phylogeny, Sequence analysis	Up-to-date	http://www.clustal.org/clustal2/	Phylogenetics, Sequence Analysis	clustalw	devteam	https://github.com/galaxyproject/tools-iuc/tree/master/tools/clustalw	https://github.com/galaxyproject/tools-iuc/tree/main/tools/clustalw	2.1	clustalw	2.1	Multiple sequence alignment	Phylogeny, Sequence analysis	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	651	46793	True	False	True
cmsearch_deoverlap	cmsearch_deoverlap	removes lower scoring overlaps from cmsearch results.	cmsearch-deoverlap	cmsearch-deoverlap		cmsearch-deoverlap	Removes lower scoring overlaps from cmsearch results.	Comparison, Alignment	Biology, Medicine	To update	https://github.com/EBI-Metagenomics/pipeline-v5/blob/master/tools/RNA_prediction/cmsearch-deoverlap/cmsearch-deoverlap.pl	RNA	cmsearch_deoverlap	rnateam	https://github.com/bgruening/galaxytools/tree/master/tools/rna_tools/cmsearch_deoverlap	https://github.com/bgruening/galaxytools/tree/master/tools/rna_tools/cmsearch_deoverlap	0.08+galaxy2	perl		Comparison, Alignment	Biology, Medicine	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	102	True	False	True
codeml	codeml	Detects positive selection	paml	paml		PAML	Package of programs for phylogenetic analyses of DNA or protein sequences using maximum likelihood.	Probabilistic sequence generation, Phylogenetic tree generation (maximum likelihood and Bayesian methods), Phylogenetic tree analysis	Phylogenetics, Sequence analysis	To update	http://abacus.gene.ucl.ac.uk/software/paml.html	Phylogenetics	codeml	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/codeml	https://github.com/galaxyproject/tools-iuc/tree/main/tools/codeml	4.9	paml	4.10.7	Probabilistic sequence generation	Phylogenetics	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	29	60901	True	False	True
cojac	cooc_mutbamscan, cooc_pubmut, cooc_tabmut	co-occurrence of mutations on amplicons	cojac	cojac		COJAC	CoOccurrence adJusted Analysis and Calling - The cojac package comprises a set of command-line tools to analyse co-occurrence of mutations on amplicons. It is useful, for example, for early detection of viral variants of concern (e.g. Alpha, Delta, Omicron) in environmental samples, and has been designed to scan for multiple SARS-CoV-2 variants in wastewater samples, as analyzed jointly by ETH Zurich, EPFL and Eawag.		Genetic variation	Up-to-date	https://github.com/cbg-ethz/cojac	Metagenomics, Sequence Analysis	cojac	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/cojac	https://github.com/galaxyproject/tools-iuc/tree/main/tools/cojac	0.9.2	cojac	0.9.2		Genetic variation	2	0	3	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	20	2757	True	False	True
combine_assembly_stats	combine_stats	Combine multiple Assemblystats datasets into a single tabular report								To update	https://github.com/phac-nml/galaxy_tools	Assembly	combine_assemblystats	nml	https://github.com/phac-nml/galaxy_tools	https://github.com/phac-nml/galaxy_tools/tree/master/tools/combine_assembly_stats	1.0	perl-getopt-long	2.58			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	True
combine_metaphlan_humann	combine_metaphlan_humann	Combine MetaPhlAn2 and HUMAnN2 outputs to relate genus/species abundances and gene families/pathways abundances	combine_metaphlan_and_humann	combine_metaphlan_and_humann		Combine Metaphlan and HUMAnN	This tool combine MetaPhlAn outputs and HUMANnN outputs	Aggregation	Metagenomics, Molecular interactions, pathways and networks	To update		Metagenomics	combine_metaphlan2_humann2	bebatut	https://github.com/bgruening/galaxytools/tree/master/tools/combine_metaphlan2_humann2	https://github.com/bgruening/galaxytools/tree/master/tools/combine_metaphlan_humann	0.3.0	python		Aggregation	Metagenomics, Molecular interactions, pathways and networks	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	147	True	False	True
compare_humann2_output	compare_humann2_output	Compare outputs of HUMAnN2 for several samples and extract similar and specific information	compare_humann2_outputs	compare_humann2_outputs		Compare HUMAnN2 outputs	This tool compare HUMANnN2 outputs with gene families or pathways and their relative abundances between several samples	Comparison	Metagenomics, Gene and protein families	To update		Metagenomics	compare_humann2_output	bebatut	https://github.com/bgruening/galaxytools/tree/master/tools/compare_humann2_output	https://github.com/bgruening/galaxytools/tree/master/tools/compare_humann2_output	0.2.0			Comparison	Metagenomics, Gene and protein families	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	10	332	True	False	True
compleasm	compleasm	Compleasm: a faster and more accurate reimplementation of BUSCO	compleasm	compleasm		compleasm	"""Compleasm: a faster and more accurate reimplementation of BUSCO"""	Sequence assembly validation, Sequence analysis, Scaffolding, Transcriptome assembly	Sequence assembly, Genomics, Transcriptomics, Sequence analysis	Up-to-date	https://github.com/huangnengCSU/compleasm	Sequence Analysis	compleasm	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/compleasm/	https://github.com/galaxyproject/tools-iuc/tree/main/tools/compleasm	0.2.6	compleasm	0.2.6	Sequence assembly validation, Sequence analysis, Scaffolding, Transcriptome assembly	Sequence assembly, Transcriptomics, Sequence analysis	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	True
concoct	concoct, concoct_coverage_table, concoct_cut_up_fasta, concoct_extract_fasta_bins, concoct_merge_cut_up_clustering	CONCOCT (Clustering cONtigs with COverage and ComposiTion) does unsupervised binning of metagenomic contigs byusing nucleotide composition - kmer frequencies - and coverage data for multiple samples. CONCOCT can accurately(up to species level) bin metagenomic contigs.	concoct	concoct		CONCOCT	A program for unsupervised binning of metagenomic contigs by using nucleotide composition, coverage data in multiple samples and linkage data from paired end reads.	Sequence clustering, Read binning	Metagenomics	Up-to-date	https://github.com/BinPro/CONCOCT	Metagenomics	concoct	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/concoct	https://github.com/galaxyproject/tools-iuc/tree/main/tools/concoct	1.1.0	concoct	1.1.0	Sequence clustering, Read binning	Metagenomics	0	0	5	5	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	92	786	True	False	True
coverm	coverm_contig, coverm_genome	CoverM genome and contig wrappers	coverm	coverm		CoverM	Read coverage calculator for metagenomics	Local alignment	Bioinformatics	Up-to-date	https://github.com/wwood/CoverM	Sequence Analysis	coverm	iuc	https://github.com/galaxyproject/tools-iuc/tools/coverm	https://github.com/galaxyproject/tools-iuc/tree/main/tools/coverm	0.7.0	coverm	0.7.0	Local alignment	Bioinformatics	0	0	2	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	72	529	True	False	True
cryptogenotyper	CryptoGenotyper	CryptoGenotyper is a standalone tool to *in-silico*  determine species and subtype based on SSU rRNA and gp60 markers.								Up-to-date	https://github.com/phac-nml/CryptoGenotyper	Sequence Analysis	cryptogenotyper	nml	https://github.com/phac-nml/CryptoGenotyper	https://github.com/phac-nml/galaxy_tools/tree/master/tools/cryptogenotyper	1.0	cryptogenotyper	1.0			0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	16	8518	True	False	True
cutadapt	cutadapt	Flexible tool to remove adapter sequences (and quality trim) high throughput sequencing reads (fasta/fastq).	cutadapt	cutadapt		Cutadapt	Find and remove adapter sequences, primers, poly-A tails and other types of unwanted sequence from your high-throughput sequencing reads.	Sequence trimming, Primer removal, Read pre-processing	Genomics, Probes and primers, Sequencing	To update	https://cutadapt.readthedocs.org/en/stable/	Fasta Manipulation, Fastq Manipulation, Sequence Analysis	cutadapt	lparsons	https://github.com/galaxyproject/tools-iuc/tree/master/tools/cutadapt	https://github.com/galaxyproject/tools-iuc/tree/main/tools/cutadapt	4.8	cutadapt	4.9	Sequence trimming, Primer removal, Read pre-processing	Genomics, Probes and primers, Sequencing	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	5090	232004	True	False	True
dada2	dada2_assignTaxonomyAddspecies, dada2_dada, dada2_filterAndTrim, dada2_learnErrors, dada2_makeSequenceTable, dada2_mergePairs, dada2_plotComplexity, dada2_plotQualityProfile, dada2_removeBimeraDenovo, dada2_seqCounts	DADA2 wrappers	dada2	dada2		dada2	This package infers exact sequence variants (SVs) from amplicon data, replacing the commonly used and coarser OTU clustering approach. This pipeline inputs demultiplexed fastq files, and outputs the sequence variants and their sample-wise abundances after removing substitution and chimera errors. Taxonomic classification is available via a native implementation of the RDP naive Bayesian classifier.	Variant calling, DNA barcoding	Sequencing, Genetic variation, Microbial ecology, Metagenomics	To update	https://benjjneb.github.io/dada2/index.html	Metagenomics	dada2	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/dada2	https://github.com/galaxyproject/tools-iuc/tree/main/tools/dada2		bioconductor-dada2	1.30.0	Variant calling, DNA barcoding	Sequencing, Genetic variation, Microbial ecology, Metagenomics	10	10	10	10	10	10	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	10	1263	66609	True	False	True
das_tool	Fasta_to_Contig2Bin, das_tool	DAS Tool for genome resolved metagenomics	dastool	dastool		dastool	DAS Tool is an automated method that integrates the results of a flexible number of binning algorithms to calculate an optimized, non-redundant set of bins from a single assembly.	Read binning	Metagenomics	Up-to-date	https://github.com/cmks/DAS_Tool	Metagenomics	das_tool	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/das_tool	https://github.com/galaxyproject/tools-iuc/tree/main/tools/das_tool	1.1.7	das_tool	1.1.7	Read binning	Metagenomics	0	0	2	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	24	706	True	False	True
deseq2	deseq2	Differential gene expression analysis based on the negative binomial distribution	DESeq2	DESeq2		DESeq2	R/Bioconductor package for differential gene expression analysis based on the negative binomial distribution. Estimate variance-mean dependence in count data from high-throughput sequencing assays and test for differential expression based on a model using the negative binomial distribution.	Differential gene expression analysis, RNA-Seq analysis	RNA-Seq	To update	https://www.bioconductor.org/packages/release/bioc/html/DESeq2.html	Transcriptomics, RNA, Statistics	deseq2	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/deseq2	https://github.com/galaxyproject/tools-iuc/tree/main/tools/deseq2	2.11.40.8	bioconductor-deseq2	1.42.0	Differential gene expression analysis, RNA-Seq analysis	RNA-Seq	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	4990	95752	True	False	True
diamond	bg_diamond, bg_diamond_makedb, bg_diamond_view	DIAMOND is a new alignment tool for aligning short DNA sequencing reads to a protein reference database such as NCBI-NR.	diamond	diamond		Diamond	Sequence aligner for protein and translated DNA searches and functions as a drop-in replacement for the NCBI BLAST software tools. It is suitable for protein-protein search as well as DNA-protein search on short reads and longer sequences including contigs and assemblies, providing a speedup of BLAST ranging up to x20,000.	Sequence alignment analysis	Sequence analysis, Proteins	To update	https://github.com/bbuchfink/diamond	Sequence Analysis	diamond	bgruening	https://github.com/galaxyproject/tools-iuc/tree/master/tools/diamond	https://github.com/galaxyproject/tools-iuc/tree/main/tools/diamond	2.0.15	diamond	2.1.9	Sequence alignment analysis	Sequence analysis, Proteins	3	3	3	3	3	3	3	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	3	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	3	963	49711	True	False	True
disco	disco	DISCO is a overlap-layout-consensus (OLC) metagenome assembler	disco	disco		DISCO	DISCO is software to perform structure determination of protein homo-oligomers with cyclic symmetry.DISCO computes oligomeric protein structures using geometric constraints derived from RDCs and intermolecular distance restraints such as NOEs or disulfide bonds. When a reliable subunit structure can be calculated from intramolecular restraints, DISCO guarantees that all satisfying oligomer structures will be discovered, yet can run in minutes to hours on only a single desktop-class computer.	Protein sequence analysis	Structure determination	To update	http://disco.omicsbio.org/	Metagenomics, Assembly	disco	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/disco/	https://github.com/galaxyproject/tools-iuc/tree/main/tools/disco		disco	1.2	Protein sequence analysis	Structure determination	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	42	369	True	False	True
